Date,Source/Medium,Device Category,Landing Page,Segment,Sessions
20190918,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,85
20190918,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,8
20190918,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190918,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/token,[Geral - CC e NC - NP] Aprovado,1
20190918,(direct) / (none),mobile,/pf/produto/aplicativos/app-santander,[Geral - NC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/aplicativos/app-way,[Geral - NC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC - NP] Negado,4
20190918,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,60
20190918,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,20
20190918,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto-conheca,[Geral - CC e NC - NP] Aprovado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,5
20190918,(direct) / (none),mobile,/pf/produto/cartoes/smiles,[Geral - NC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/smiles,[Geral - CC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/smiles,[Geral - CC e NC - NP] Aprovado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - CC - NP] Negado,1
20190918,(direct) / (none),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,57
20190918,(direct) / (none),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - CC e NC - NP] Aprovado,4
20190918,(direct) / (none),tablet,/home,[Geral - NC - NP] Negado,1
20190918,(direct) / (none),tablet,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,2
20190918,(direct) / (none),tablet,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,3
20190918,(not set) / (not set),desktop,/home,[Geral - NC - NP] Negado,1
20190918,(not set) / (not set),desktop,/home,[Geral - CC e NC - NP] Aprovado,1
20190918,(not set) / (not set),desktop,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190918,(not set) / (not set),desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,11
20190918,(not set) / (not set),desktop,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190918,(not set) / (not set),desktop,/pf/produto/cartoes/basico/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,(not set) / (not set),mobile,/home,[Geral - NC - NP] Negado,2
20190918,(not set) / (not set),mobile,/pf/chat/seguro-,[Geral - CC - NP] Negado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-aa-gold/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,10
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,10
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - CC e NC - NP] Aprovado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,122
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,12
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/token,[Geral - CC e NC - NP] Aprovado,1
20190918,(not set) / (not set),mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,4
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/aa-gold/pagina-de-produto,[Geral - NC - NP] Negado,5
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,4
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,2
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,24
20190918,(not set) / (not set),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,4
20190918,aa_website / banner_review,mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190918,acao-prospera / cross-sell-cliente,mobile,/home,[Geral - NC - NP] Negado,1
20190918,ads.reviveadtag.com / referral,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190918,adsensecustomsearchads.com / referral,mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - CC e NC - NP] Aprovado,1
20190918,adsensecustomsearchads.com / referral,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,adsensecustomsearchads.com / referral,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190918,adsensecustomsearchads.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,6
20190918,adsensecustomsearchads.com / referral,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,app_universitario / link,mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,5
20190918,autocompara.com.br / referral,desktop,/home,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / display|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / display|cpa,mobile,/pf/erro/cartoes,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / display|cpa,mobile,/pf/funil/cartoes/cc-123/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,2
20190918,beeleads|beeleads / display|cpa,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,3
20190918,beeleads|beeleads / display|cpa,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/endereco/step-4,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,28
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/token,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190918,beeleads|beeleads / email|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/erro/cartoes,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/erro/cartoes,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,5
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/erro-sessao-expirada,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/token,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/token,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - NC - NP] Negado,4
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - NC - NP] Negado,6
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,19
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,6
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/senha-ib/step-2,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,93
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,976
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,15
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,11
20190918,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/free/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,beeleads|beeleads / email|cpa,tablet,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|beeleads / email|cpa,tablet,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,2
20190918,beeleads|ros / display|cpl,desktop,/home,[Geral - NC - NP] Negado,2
20190918,beeleads|ros / display|cpl,mobile,/home,[Geral - NC - NP] Negado,1
20190918,beeleads|ros / display|cpl,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,beeleads|ros / display|cpl,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,beeleads|ros / push|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190918,beeleads|ros / push|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,4
20190918,bidu.com.br / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,bing / cpc,desktop,/home,[Geral - NC - NP] Negado,1
20190918,bing / cpc,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,2
20190918,bing / cpc,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190918,bing / cpc,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,12
20190918,bing / cpc,desktop,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190918,bing / cpc,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,bing / cpc,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,bing / organic,desktop,/home,[Geral - NC - NP] Negado,4
20190918,bing / organic,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,bing / organic,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,bing / organic,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,2
20190918,bing / organic,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,blog.mobills.com.br / referral,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,br.hao123.com / referral,desktop,/home,[Geral - NC - NP] Negado,1
20190918,br.search.yahoo.com / referral,desktop,/home,[Geral - NC - NP] Negado,2
20190918,br.search.yahoo.com / referral,desktop,/pf/familia/atendimento/vitrine/boletos,[Geral - NC - NP] Negado,1
20190918,br.search.yahoo.com / referral,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,3
20190918,br.search.yahoo.com / referral,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,5
20190918,cadernodetutoriais.com.br / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190918,cartaoacredito.com / referral,desktop,/pf/funil/cartoes/cc-play/token,[Geral - NC - NP] Negado,1
20190918,cartaoacredito.com / referral,desktop,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,5
20190918,cartoeseemprestimosbrasil.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-dufry/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-elite-platinum/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,2
20190918,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-shell-internacional/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-aa-gold/token,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,32
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-shell-internacional/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,7
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/123/solicitar,[Geral - NC - NP] Negado,2
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,9
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,5
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/oab/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/smiles-platinum/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,comparaonline|ros / display|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190918,comparaonline|ros / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,consultargratis.com.br / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,creditoedebito.com.br / referral,desktop,/pf/produto/universidades/vitrine,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/home,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - NC - NP] Negado,3
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,65
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,2
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,3
20190918,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-smiles-gold/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/123/solicitar,[Geral - NC - NP] Negado,3
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - NC - NP] Negado,3
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,26
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto-condicoes,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto-conheca,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,4
20190918,criteo|criteo / display|cpa,mobile,/home,[Geral - NC - NP] Negado,2
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-123/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,2
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,5
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,79
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/123/solicitar,[Geral - NC - NP] Negado,9
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - NC - NP] Negado,2
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,18
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - CC - NP] Negado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,3
20190918,criteo|criteo / display|cpc,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,criteo|criteo / display|cpc,mobile,/pj/funil/conta-corrente/abertura-de-conta-empresarial,[Geral - NC - NP] Negado,1
20190918,criteo|ros / display|cpc,desktop,/home,[Geral - NC - NP] Negado,1
20190918,criteo|ros / display|cpc,mobile,/home,[Geral - NC - NP] Negado,1
20190918,criteo|ros / display|cpc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190918,criteo|ros / display|cpc,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,(not set),[Geral - CC e NC - NP] Aprovado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/home,[Geral - NC - NP] Negado,4
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/home,[Geral - CC e NC - NP] Aprovado,2
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,3
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,16
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - CC e NC - NP] Aprovado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - CC - NP] Negado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC - NP] Negado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,3
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,11
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190918,cross-sell-app-santander / botao-home-ncc,mobile,/pj/produto/pagamentos-e-recebimentos/debito-direto-autorizado-dda,[Geral - NC - NP] Negado,1
20190918,cross-sell-financeira / angariador-financeira,desktop,/home,[Geral - NC - NP] Negado,1
20190918,cross-sell-ib / ibmono-carrossel,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190918,ds.leadspromo.net / referral,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190918,duckduckgo / organic,mobile,/pf/funil/cartoes/cc-free/endereco/step-4,[Geral - NC - NP] Negado,1
20190918,ebumk.com.br / referral,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,ecosia.org / organic,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,2
20190918,ecred / botao,desktop,/home,[Geral - NC - NP] Negado,1
20190918,ecred / botao,desktop,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - CC e NC - NP] Aprovado,1
20190918,ecred / botao,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,8
20190918,ecred / botao,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,22
20190918,ecred / botao,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,6
20190918,ecred / botao,desktop,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,1
20190918,ecred / botao,mobile,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - CC e NC - NP] Aprovado,1
20190918,ecred / botao,mobile,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - NC - NP] Negado,2
