Date,Source/Medium,Device Category,Landing Page,Segment,Sessions
20190924,(direct) / (none),mobile,/home,[Geral - CC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/erro/cartoes,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/familia/atendimento/vitrine/atendimento-para-voce,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/(not set)/token,[Geral - NC - NP] Negado,2
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-aa-black/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-aa-gold/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,3
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/situacao-do-cadastro,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,8
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,119
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-play/situacao-do-cadastro,[Geral - CC e NC - NP] Aprovado,1
20190924,(direct) / (none),mobile,/pf/funil/cartoes/cc-play/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/funil/contas/abertura-de-conta/token,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/produto/aplicativos/app-santander,[Geral - CC e NC - NP] Aprovado,1
20190924,(direct) / (none),mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,22
20190924,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,82
20190924,(direct) / (none),mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC - NP] Negado,7
20190924,(direct) / (none),mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,(direct) / (none),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,49
20190924,(direct) / (none),mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - CC e NC - NP] Aprovado,7
20190924,(direct) / (none),mobile,/pf/produto/consorcio/planos-de-consorcio,[Geral - CC e NC - NP] Aprovado,1
20190924,(direct) / (none),mobile,/pf/produto/consorcio/planos-de-consorcio,[Geral - NC - NP] Negado,2
20190924,(direct) / (none),mobile,/pf/produto/universidades/vitrine,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/produto/atendimento/acesso-nao-correntista,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),mobile,/produto/credito/credito-imobiliario,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),tablet,/home,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),tablet,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,(direct) / (none),tablet,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,aa_website / banner_passengerpage,desktop,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,4
20190924,ads.performasales.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190924,ads.reviveadtag.com / referral,mobile,/pf/funil/cartoes/(not set)/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,1
20190924,adsensecustomsearchads.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,2
20190924,adsensecustomsearchads.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,9
20190924,agenciarh.online / referral,mobile,/home,[Geral - NC - NP] Negado,1
20190924,aluno-ead.unicesumar.edu.br / referral,desktop,/pf/produto/atendimento/emissao-boleto-vencido,[Geral - NC - NP] Negado,1
20190924,ampproject.org / referral,mobile,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - CC e NC - NP] Aprovado,1
20190924,ampproject.org / referral,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,4
20190924,angariacao / pagina,mobile,/pf/funil/cartoes/cc-play/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190924,app_universitario / link,mobile,/pf/funil/cartoes/cc-play/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190924,app_universitario / link,mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,3
20190924,ask / organic,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,b.xfreeservice.com / referral,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,b.xfreeservice.com / referral,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,beeleads%2525257cbeeleads / display%2525257ccpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,beeleads%7cbeeleads / display%7ccpa,mobile,/home,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / display|cpa,desktop,/home,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / display|cpa,mobile,/home,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / display|cpa,mobile,/home,[Geral - CC e NC - NP] Aprovado,1
20190924,beeleads|beeleads / display|cpa,mobile,/pf/chat/seguro-,[Geral - CC e NC - NP] Aprovado,1
20190924,beeleads|beeleads / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,5
20190924,beeleads|beeleads / display|cpa,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - CC e NC - NP] Aprovado,3
20190924,beeleads|beeleads / display|cpa,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,3
20190924,beeleads|beeleads / display|cpa,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,desktop,/home,[Geral - CC e NC - NP] Aprovado,1
20190924,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,4
20190924,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,15
20190924,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/token,[Geral - CC e NC - NP] Aprovado,1
20190924,beeleads|beeleads / email|cpa,desktop,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/home,[Geral - NC - NP] Negado,3
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/(not set)/token,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - CC e NC - NP] Aprovado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - NC - NP] Negado,2
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/endereco/step-4,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,164
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,20
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,beeleads|beeleads / email|cpa,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,beeleads|ros / display|cpl,mobile,/home,[Geral - NC - NP] Negado,2
20190924,beeleads|ros / display|cpl,mobile,/pf/funil/cartoes/cc-aa-gold/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,beeleads|ros / display|cpl,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,beeleads|ros / push|cpa,desktop,/home,[Geral - NC - NP] Negado,1
20190924,beeleads|ros / push|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,beeleads|ros / push|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,bidu.com.br / referral,tablet,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,bing / cpc,desktop,/pf/funil/cartoes/cc-free/continuar-pedido,[Geral - NC - NP] Negado,1
20190924,bing / cpc,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190924,bing / cpc,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,8
20190924,bing / cpc,desktop,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,1
20190924,bing / cpc,desktop,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190924,bing / cpc,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190924,bing / cpc,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,bing / organic,desktop,/home,[Geral - CC e NC - NP] Aprovado,1
20190924,bing / organic,desktop,/home,[Geral - NC - NP] Negado,1
20190924,bing / organic,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,bing / organic,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190924,bing / organic,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,2
20190924,bing / organic,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,bing / organic,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,blog.mobills.com.br / referral,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,blue|blue / display|cpa,mobile,/home,[Geral - CC - NP] Negado,1
20190924,bmail1.uol.com.br / referral,desktop,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,1
20190924,br.downloadsearch.cnet.com / referral,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,br.search.yahoo.com / referral,desktop,/home,[Geral - NC - NP] Negado,6
20190924,br.search.yahoo.com / referral,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,br.search.yahoo.com / referral,desktop,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,2
20190924,cadernodetutoriais.com.br / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,5
20190924,cartaoacredito.com / referral,desktop,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,cartaoacredito.com / referral,mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,3
20190924,cartaoja / cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / comparador|cpa,desktop,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / comparador|cpa,mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,8
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,3
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,1
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-shell-internacional/endereco/step-4,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/funil/cartoes/cc-shell-internacional/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/produto/cartoes/dufry/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/produto/cartoes/oab/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,desktop,/pf/produto/cartoes/vivo-internacional/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-free/endereco/step-4,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,36
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/funil/cartoes/cc-shell-internacional/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,10
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - NC - NP] Negado,3
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,6
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/dufry/pagina-de-produto,[Geral - NC - NP] Negado,3
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/oab/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/play/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,comparaonline|compara-online / display|cpa,mobile,/pf/produto/cartoes/smiles-infinite/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,comparaonline|ros / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/home,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-123/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-aa-platinum/erro-sessao-expirada,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-aa-platinum/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/endereco/step-4,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,2
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,3
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,49
20190924,criteo|criteo / display|cpa,desktop,/pf/funil/cartoes/cc-smiles-platinum/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/123/solicitar,[Geral - NC - NP] Negado,3
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,17
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,criteo|criteo / display|cpa,desktop,/pf/produto/cartoes/smiles-platinum/pagina-de-produto,[Geral - NC - NP] Negado,5
20190924,criteo|criteo / display|cpa,mobile,/home,[Geral - NC - NP] Negado,3
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/(not set)/cadastro/step-3a,[Geral - CC e NC - NP] Aprovado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/(not set)/token,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-123/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-aa-gold/continuar-pedido,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/erro-sessao-expirada,[Geral - NC - NP] Negado,3
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/situacao-do-cadastro,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,10
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,90
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-free/token,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpa,mobile,/pf/funil/cartoes/cc-smiles-infinite/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/123/solicitar,[Geral - NC - NP] Negado,9
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - NC - NP] Negado,7
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - CC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-black/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - NC - NP] Negado,26
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-gold/pagina-de-produto,[Geral - CC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/aadvantage-platinum/pagina-de-produto,[Geral - NC - NP] Negado,9
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,9
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - CC - NP] Negado,1
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-infinite/pagina-de-produto,[Geral - NC - NP] Negado,3
20190924,criteo|criteo / display|cpa,mobile,/pf/produto/cartoes/smiles-platinum/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,criteo|criteo / display|cpc,desktop,/funil/renegociacao/digite-seu-cpf-ou-cnpj/step-2,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpc,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,criteo|criteo / display|cpc,mobile,/pf/produto/cartoes/aadvantage/solicitar,[Geral - NC - NP] Negado,2
20190924,criteo|criteo / display|cpc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC - NP] Negado,1
20190924,criteo|ros / display|cpc,mobile,/home,[Geral - NC - NP] Negado,3
20190924,criteo|ros / display|cpc,mobile,/pf/chat/seguro-,[Geral - NC - NP] Negado,1
20190924,criteo|ros / display|cpc,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/home,[Geral - NC - NP] Negado,11
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/chat/seguro-,[Geral - NC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/chat/seguro-,[Geral - CC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/cartoes/cc-free/personalize-cartao-basico/step-6,[Geral - NC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/cartoes/cc-free/situacao-do-cadastro,[Geral - NC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,3
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/contas/abertura-de-conta/cadastro-cpf/step-1a,[Geral - NC - NP] Negado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,10
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190924,cross-sell-app-santander / botao-home-ncc,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,2
20190924,cross-sell-app-santander / botao-home-ncc,tablet,/pf/funil/contas/abertura-de-conta/vantagens-em-ter-uma-conta-corrente-no-santander,[Geral - NC - NP] Negado,1
20190924,cross-sell-financeira / pagunificada-indicacao,desktop,/pf/funil/contas/abertura-de-conta/cadastro-cpf/step-1a,[Geral - NC - NP] Negado,1
20190924,cross-sell-financeira / portal-posvenda,desktop,/home,[Geral - CC e NC - NP] Aprovado,1
20190924,cse.google.com / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,1
20190924,dbm|youtube / video|cpv,mobile,/pf/produto/cartoes/vitrine/cartoes-santander,[Geral - NC - NP] Negado,1
20190924,dutyfreedufry.com.br / referral,desktop,/home,[Geral - NC - NP] Negado,1
20190924,ebumk.com.br / referral,mobile,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,2
20190924,ecred / botao,desktop,/home,[Geral - NC - NP] Negado,1
20190924,ecred / botao,desktop,/pf/funil/cartoes/cc-free/cadastro/step-3a,[Geral - NC - NP] Negado,1
20190924,ecred / botao,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - CC e NC - NP] Aprovado,3
20190924,ecred / botao,desktop,/pf/funil/cartoes/cc-free/sobre-voce-cpf/step-1,[Geral - NC - NP] Negado,33
20190924,ecred / botao,desktop,/pf/produto/cartoes/free/pagina-de-produto,[Geral - NC - NP] Negado,4
20190924,ecred / botao,desktop,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - CC e NC - NP] Aprovado,1
20190924,ecred / botao,desktop,/pf/produto/cartoes/smiles-gold/pagina-de-produto,[Geral - NC - NP] Negado,3
